DATE,GID,CUSTOMER_CLASS,CUSTOMER_ADDRESS,A10,A20,A30,A40,A50,A60,TOTAL,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
20230118,89,내국인,관외,143.28,33.46,125.76,84.96,15.4,138.55,541.42,60.27,90.16,132.4,115.72,112.55,38.81,549.92,34.43,81.11,112.36,149.03,22.66,149.73,549.32
20230118,90,내국인,관내,63.35,38.76,129.63,111.71,81.11,66.57,491.13,149.55,81.27,33.34,118.27,61.98,63.25,507.66,51.44,113.98,50.62,93.22,8.35,15.09,332.7
20230118,90,내국인,관외,34.5,127.03,113.12,14.24,17.04,12.53,318.47,65.48,146.24,145.39,33.16,4.93,42.76,437.96,89.94,122.42,95.76,93.81,123.48,66.09,591.5
20230118,91,내국인,관내,16.96,52.08,112.25,6.92,116.96,11.67,316.84,95.37,85.23,130.73,96.6,8.0,3.81,419.73,11.24,93.69,92.06,5.59,0.01,37.83,240.43
20230118,91,내국인,관외,41.63,85.0,87.6,36.93,79.7,136.67,467.53,83.07,48.89,132.75,91.24,114.91,72.71,543.58,21.34,107.24,59.55,143.49,65.28,132.81,529.71
20230118,92,내국인,관내,102.57,24.41,59.78,19.94,16.41,78.5,301.61,103.43,133.82,74.0,120.65,22.84,108.74,563.48,55.04,97.62,77.39,89.09,51.28,64.11,434.53
20230118,92,내국인,관외,7.97,100.66,92.37,138.88,129.19,66.73,535.81,8.14,147.51,98.44,31.17,136.71,40.92,462.9,82.86,71.03,65.91,72.7,65.86,135.19,493.54
20230118,93,내국인,관내,45.69,103.53,30.18,129.89,12.74,142.8,464.83,137.63,130.31,10.22,62.62,110.09,108.91,559.77,120.01,46.37,38.02,43.84,67.8,60.56,376.6
20230118,93,내국인,관외,59.03,28.47,23.37,31.22,44.49,125.37,311.94,148.08,85.5,110.08,24.17,114.21,77.24,559.28,113.82,67.28,96.39,13.35,8.88,78.65,378.38
20230118,94,내국인,관내,7.33,87.44,33.85,74.11,119.9,53.29,375.92,78.97,44.02,42.61,13.19,45.44,145.05,369.28,39.21,26.86,7.17,16.61,59.36,29.38,178.6
20230118,94,내국인,관외,106.5,147.49,29.97,43.52,141.78,82.51,551.76,72.3,48.74,97.93,34.51,144.54,149.74,547.76,74.45,58.66,30.24,18.78,77.44,80.41,339.98
20230118,95,내국인,관내,12.93,81.11,122.62,108.27,70.18,49.0,444.12,135.89,92.21,146.59,2.05,37.3,133.14,547.18,73.08,129.42,109.79,126.45,128.81,50.23,617.78
20230118,95,내국인,관외,143.9,73.71,72.5,25.79,76.1,52.22,444.24,134.49,21.86,126.4,47.23,22.2,106.99,459.18,36.4,21.07,40.86,35.63,31.36,42.34,207.66
20230118,96,내국인,관내,20.39,54.5,117.23,43.55,146.4,5.54,387.6,134.9,102.67,19.81,120.87,31.59,16.84,426.67,79.36,93.0,148.31,17.39,135.34,25.82,499.21
20230118,96,내국인,관외,44.5,93.78,2.89,102.38,74.02,50.76,368.34,103.46,48.04,104.29,42.63,61.74,34.78,394.93,87.81,144.82,44.42,142.51,106.8,83.97,610.34
20230118,97,내국인,관내,64.18,34.33,48.94,81.49,127.06,39.59,395.59,97.95,100.07,29.69,131.4,92.08,46.09,497.27,49.55,55.27,138.89,24.13,77.89,116.97,462.71
20230118,97,내국인,관외,34.52,9.77,13.72,121.78,90.18,147.68,417.65,37.71,122.67,141.75,70.81,148.16,133.47,654.57,97.98,68.22,86.17,107.31,52.87,26.22,438.78
20230118,98,내국인,관내,75.35,122.89,92.14,52.3,63.81,12.77,419.27,75.58,119.15,143.21,56.28,106.69,130.34,631.25,28.02,140.76,100.86,8.89,119.89,82.03,480.45
20230118,98,내국인,관외,82.18,53.58,25.54,116.41,113.79,64.87,456.38,27.6,60.67,19.95,89.94,1.78,133.26,333.19,125.95,70.23,34.13,86.08,121.71,120.2,558.31
20230118,99,내국인,관내,57.58,96.47,10.59,82.08,3.6,13.18,263.5,136.06,89.2,60.21,132.53,128.87,99.78,646.64,100.76,120.21,101.6,7.59,67.16,50.52,447.84
20230118,99,내국인,관외,17.94,145.21,34.95,45.49,22.69,126.86,393.13,105.13,126.2,40.56,132.34,21.47,87.26,512.95,58.02,92.34,77.42,90.7,34.68,74.76,427.91
20230118,100,내국인,관내,8.87,24.58,128.15,137.11,128.56,43.55,470.83,81.04,18.38,87.64,78.02,41.83,127.24,434.16,22.3,6.96,55.41,127.18,70.07,74.86,356.78
20230118,100,내국인,관외,23.63,49.2,123.68,93.26,61.0,43.03,393.81,96.1,106.74,9.51,109.1,83.34,90.3,495.08,126.83,29.5,39.73,91.71,63.0,27.83,378.61
20230118,101,내국인,관내,40.88,13.5,34.16,40.25,33.29,61.18,223.26,137.47,68.07,91.54,118.47,53.87,26.04,495.47,113.7,106.68,26.07,27.98,147.27,37.98,459.68
20230118,101,내국인,관외,63.12,79.12,118.88,13.41,118.74,132.46,525.73,23.49,21.7,70.99,57.49,120.61,87.36,381.64,134.07,30.55,3.36,84.02,14.78,139.45,406.23
20230118,102,내국인,관내,59.53,77.96,34.54,97.73,90.19,40.94,400.89,57.0,52.61,108.31,21.13,45.28,5.41,289.75,125.33,49.62,49.61,64.58,12.88,103.44,405.46
20230118,102,내국인,관외,145.53,35.72,98.03,124.06,56.93,64.79,525.06,121.27,124.89,104.48,141.55,82.11,83.96,658.27,89.78,121.22,76.88,44.87,3.24,114.66,450.65
20230118,103,내국인,관내,42.59,126.89,46.62,31.63,72.51,72.66,392.9,123.67,48.92,110.06,69.96,135.66,37.87,526.13,134.47,36.48,75.4,55.24,100.06,36.67,438.31
20230118,103,내국인,관외,7.94,6.44,138.66,62.53,133.21,95.89,444.65,109.12,103.68,116.62,127.45,135.25,51.67,643.79,85.2,24.83,69.38,10.02,54.99,117.18,361.6
20230118,104,내국인,관내,149.79,43.61,148.51,66.88,71.67,146.01,626.48,5.15,142.87,20.99,6.49,37.72,26.65,239.86,80.4,71.87,87.01,50.98,1.58,100.82,392.66
20230118,104,내국인,관외,13.29,130.07,37.62,131.76,33.29,73.2,419.24,97.46,26.38,120.72,10.35,71.67,38.01,364.6,43.94,114.87,81.94,121.85,139.64,0.75,502.99
20230118,105,내국인,관내,45.52,16.18,91.66,91.49,16.71,27.7,289.26,26.0,64.52,43.26,106.74,34.48,40.32,315.32,58.47,149.9,14.63,108.83,40.33,77.4,449.56
20230118,105,내국인,관외,136.73,112.17,108.54,50.18,88.25,137.36,633.22,62.22,98.58,66.35,146.92,10.91,115.44,500.43,80.7,54.36,127.23,120.99,30.29,46.35,459.92
20230118,106,내국인,관내,130.75,76.24,49.09,127.55,26.29,105.64,515.57,39.4,112.34,99.98,16.02,72.71,137.59,478.04,54.16,26.04,61.13,10.53,62.74,101.48,316.08
20230118,106,내국인,관외,34.33,45.84,10.15,14.99,87.04,47.84,240.18,105.4,81.35,47.6,80.96,41.09,56.66,413.05,111.94,71.83,19.47,86.47,78.14,81.46,449.31
20230118,107,내국인,관내,0.07,39.18,113.42,16.24,11.43,88.72,269.07,87.98,139.34,120.04,105.18,148.04,107.11,707.68,29.64,55.12,110.0,58.33,8.91,147.44,409.44
20230118,107,내국인,관외,77.57,67.56,149.99,85.06,43.48,2.74,426.41,115.53,90.37,131.57,83.23,121.03,135.39,677.12,97.07,96.2,125.72,45.38,35.76,132.8,532.94
20230118,108,내국인,관내,128.79,86.04,22.34,40.14,14.6,112.89,404.8,71.83,104.74,59.47,51.31,82.69,148.08,518.12,56.65,103.0,134.2,5.6,60.19,55.48,415.1
20230118,108,내국인,관외,95.0,94.99,58.74,59.13,96.64,123.41,527.92,138.56,39.73,75.09,41.96,7.44,71.73,374.51,105.33,33.37,137.28,87.87,27.91,116.51,508.27
20230118,109,내국인,관내,107.58,145.67,104.02,82.02,54.65,47.17,541.12,0.26,26.51,108.78,6.48,146.88,15.42,304.34,133.69,73.27,130.66,115.61,144.63,113.69,711.55
20230118,109,내국인,관외,60.69,74.38,121.07,73.72,125.85,61.34,517.05,24.02,68.51,65.41,127.29,31.01,88.87,405.11,44.51,124.27,37.79,13.27,43.25,0.95,264.03
20230118,110,내국인,관내,26.4,98.69,38.29,98.17,134.09,140.38,536.01,141.15,3.27,120.06,79.9,64.89,104.38,513.66,141.52,133.41,68.22,81.53,95.82,134.95,655.46
20230118,110,내국인,관외,136.29,125.12,32.91,148.43,112.14,64.03,618.93,122.29,59.87,75.78,46.9,92.8,38.03,435.66,87.71,66.48,126.0,27.07,43.46,28.77,379.5
20230118,111,내국인,관내,117.62,15.79,55.85,142.4,78.03,77.73,487.42,80.82,106.39,87.88,130.8,0.53,19.91,426.32,135.12,76.46,44.2,49.62,61.62,112.05,479.07
20230118,111,내국인,관외,40.29,27.4,46.31,50.89,73.12,38.5,276.51,60.73,47.1,20.75,110.27,23.9,90.28,353.02,126.25,80.57,24.38,19.11,69.97,38.5,358.79
20230118,112,내국인,관내,62.59,24.43,104.26,61.52,43.08,137.07,432.95,127.69,107.48,29.32,32.01,135.23,43.91,475.65,52.46,127.1,73.73,1.25,32.46,54.63,341.63
20230118,112,내국인,관외,31.62,30.93,148.06,25.61,19.98,116.34,372.54,130.34,33.46,143.69,70.55,9.35,8.3,395.68,32.73,84.61,35.85,72.75,66.39,67.53,359.86
20230118,113,내국인,관내,88.64,79.34,141.76,15.71,21.92,40.76,388.14,115.31,45.58,99.07,51.14,97.14,146.39,554.63,102.53,96.03,66.56,58.32,87.93,27.0,438.36
20230118,113,내국인,관외,57.26,10.39,87.01,69.26,122.81,0.84,347.56,31.35,16.07,45.17,22.89,69.33,40.82,225.62,78.64,40.45,111.93,0.08,147.91,98.02,477.03
20230118,114,내국인,관내,15.78,3.09,108.05,21.59,26.31,42.73,217.55,146.17,113.56,116.64,60.19,60.74,146.28,643.59,78.1,1.61,103.38,142.05,108.68,59.62,493.46
20230118,114,내국인,관외,16.72,120.14,130.22,86.4,67.85,148.9,570.22,75.78,39.93,71.19,18.18,119.05,139.93,464.07,21.75,16.51,55.16,82.37,38.56,73.66,288.0
20230118,115,내국인,관내,109.71,5.51,99.93,98.63,30.71,41.41,385.9,86.45,59.71,88.87,143.12,52.53,141.94,572.62,126.57,15.68,54.64,89.49,39.26,79.01,404.65
20230118,115,내국인,관외,49.94,141.73,51.73,80.34,42.58,108.52,474.84,10.86,107.77,16.4,114.46,26.6,140.76,416.84,12.01,3.93,120.33,34.49,64.59,47.25,282.61
20230118,116,내국인,관내,59.7,79.19,9.84,9.4,11.76,12.06,181.96,127.06,35.88,29.84,46.14,64.95,95.43,399.31,138.56,40.09,66.83,50.99,39.08,130.16,465.71
20230118,116,내국인,관외,47.84,75.19,121.74,75.0,24.62,38.05,382.45,145.27,103.36,111.37,58.82,48.13,21.04,488.0,54.54,43.7,1.63,76.52,127.02,16.7,320.1
20230118,117,내국인,관내,35.09,70.13,36.43,50.42,128.09,139.2,459.36,30.04,141.07,71.16,133.72,99.3,57.07,532.35,103.55,149.09,55.56,94.1,24.5,14.72,441.53
20230118,117,내국인,관외,66.84,118.87,79.93,20.82,56.16,20.36,362.98,89.3,47.96,122.24,10.96,125.61,67.43,463.5,43.12,127.16,5.54,108.87,20.14,20.57,325.4
20230118,118,내국인,관내,95.15,48.66,149.55,90.55,76.04,34.71,494.66,60.67,74.39,31.46,30.9,81.53,103.14,382.09,88.65,145.07,74.79,52.2,49.1,118.98,528.79
20230118,118,내국인,관외,120.69,122.52,114.45,83.96,75.22,73.69,590.53,44.85,34.4,7.38,37.36,101.4,60.92,286.31,66.98,68.93,117.9,68.24,27.17,120.92,470.15
20230118,119,내국인,관내,17.34,97.55,117.88,47.37,73.94,69.81,423.88,104.37,39.77,103.63,85.41,27.01,96.5,456.69,0.89,116.03,124.93,91.16,143.9,24.05,500.95
20230118,119,내국인,관외,100.64,64.99,57.21,57.81,115.26,19.03,414.95,69.22,67.76,30.5,94.39,117.04,46.61,425.51,99.49,59.47,93.01,144.73,63.12,61.65,521.47
20230118,120,내국인,관내,61.96,87.46,79.73,55.09,51.99,30.61,366.85,108.13,45.74,91.95,72.6,63.21,73.0,454.62,79.58,73.59,24.86,138.2,30.81,113.01,460.05
20230118,120,내국인,관외,32.18,9.68,79.72,27.76,122.43,112.38,384.15,26.93,79.44,46.93,57.79,133.79,41.5,386.38,58.91,137.21,9.12,26.65,89.28,55.88,377.05
20230118,121,내국인,관내,135.93,65.18,24.75,50.67,6.88,88.21,371.62,126.33,121.19,37.95,106.52,100.68,3.38,496.06,74.59,143.5,68.12,3.16,128.85,144.89,563.11
20230118,121,내국인,관외,131.92,13.83,54.98,75.87,56.81,97.33,430.73,19.14,66.16,38.14,20.77,19.06,29.02,192.29,143.81,38.95,84.46,44.02,16.06,139.82,467.11
20230118,122,내국인,관내,136.33,105.89,119.46,133.57,11.7,71.68,578.63,37.28,2.17,60.27,125.41,8.11,74.13,307.37,34.35,86.91,19.08,131.68,22.83,20.39,315.25
20230118,122,내국인,관외,12.96,38.67,94.21,128.55,99.06,2.18,375.62,56.02,29.57,37.18,103.21,76.35,60.82,363.15,83.31,52.5,80.51,15.68,38.09,123.0,393.09
20230118,123,내국인,관내,21.34,86.12,80.97,54.58,86.9,101.49,431.4,98.39,68.59,133.76,53.59,31.36,75.5,461.18,100.4,80.34,108.07,26.94,10.45,42.62,368.83
20230118,123,내국인,관외,73.95,125.83,9.17,60.91,140.19,20.05,430.1,41.64,148.9,57.92,107.87,118.24,61.68,536.25,80.91,15.88,37.5,53.98,59.92,101.69,349.88
20230118,124,내국인,관내,52.39,123.05,81.45,23.85,90.22,6.58,377.55,15.34,79.34,33.02,99.79,3.85,5.62,236.97,134.22,126.1,52.96,49.31,5.82,73.7,442.11
20230118,124,내국인,관외,89.33,3.7,90.35,84.69,25.41,142.69,436.17,4.79,10.08,68.2,18.27,104.37,41.87,247.59,120.7,14.49,147.04,81.24,72.73,9.8,446.0
20230118,125,내국인,관내,79.29,53.24,43.88,57.11,74.52,97.89,405.92,149.2,135.9,48.01,15.47,29.9,93.29,471.76,118.44,57.64,138.47,66.14,147.55,139.29,667.53
20230118,125,내국인,관외,1.97,87.65,74.23,94.35,15.18,26.51,299.9,60.76,72.76,110.71,102.15,136.47,33.85,516.7,58.25,86.38,45.33,123.49,125.12,39.28,477.86
20230118,126,내국인,관내,103.43,41.84,146.08,5.52,55.06,147.08,499.02,39.96,115.2,52.03,95.73,8.08,109.8,420.8,85.45,6.45,55.45,39.62,138.76,69.62,395.35
20230118,126,내국인,관외,51.04,62.88,87.34,144.36,111.18,49.2,506.0,108.43,137.08,44.72,107.88,43.69,129.67,571.46,70.05,121.0,4.15,85.96,91.31,71.1,443.57
20230118,127,내국인,관내,79.58,79.17,129.57,5.77,111.8,83.4,489.29,130.94,27.65,106.33,113.1,102.91,42.07,523.0,42.16,46.75,56.04,51.07,116.19,89.37,401.58
20230118,127,내국인,관외,101.41,10.08,138.43,143.42,67.08,135.27,595.7,35.61,106.47,108.22,12.39,50.81,138.08,451.58,134.89,19.05,0.96,149.16,36.18,135.95,476.19
20230118,128,내국인,관내,57.84,113.0,16.43,127.26,120.56,110.88,545.97,83.66,120.07,115.29,132.37,38.57,18.18,508.15,135.47,39.51,108.87,0.75,130.31,5.35,420.26
20230118,128,내국인,관외,42.57,104.55,147.96,31.0,52.35,94.51,472.94,109.76,116.31,62.51,70.87,67.97,74.48,501.9,56.64,20.16,86.62,92.19,32.33,58.09,346.04
20230118,129,내국인,관내,1.39,26.09,14.51,65.76,116.7,25.48,249.93,66.23,54.75,47.04,111.24,118.17,48.41,445.85,30.26,58.78,35.19,109.26,140.1,89.8,463.39
20230118,129,내국인,관외,4.73,24.71,9.16,57.14,42.94,141.36,280.04,112.14,24.14,106.09,18.29,118.02,103.03,481.71,73.57,7.24,55.56,83.51,26.39,70.12,316.38
20230118,130,내국인,관내,34.33,125.44,126.44,114.96,45.69,62.41,509.28,57.53,80.01,92.79,29.72,46.31,55.21,361.57,142.78,41.94,59.45,84.71,99.33,47.74,475.95
20230118,130,내국인,관외,32.51,78.24,78.89,107.15,40.99,105.69,443.48,73.3,25.85,110.4,84.42,33.55,106.74,434.25,59.46,131.22,8.85,49.64,78.01,96.76,423.95
20230118,131,내국인,관내,50.82,127.27,35.18,123.01,139.78,81.0,557.04,105.87,84.69,126.64,99.92,84.49,84.22,585.83,82.75,142.4,125.75,86.09,3.85,118.04,558.88
20230118,131,내국인,관외,59.7,20.51,16.0,110.86,4.86,89.72,301.67,17.59,36.21,90.46,82.87,26.5,9.28,262.9,147.68,110.72,18.96,84.74,40.36,115.42,517.88
20230118,132,내국인,관내,127.83,5.51,0.42,111.2,14.9,34.0,293.87,109.33,144.2,66.04,47.53,89.23,96.64,552.97,135.31,148.3,104.69,145.61,64.35,81.17,679.43
20230118,132,내국인,관외,59.46,79.42,41.92,62.45,128.59,105.48,477.31,136.51,121.47,98.97,119.08,124.64,10.69,611.36,58.18,147.52,122.71,32.59,18.44,16.61,396.06
20230118,133,내국인,관내,33.59,0.41,112.98,35.05,3.37,30.58,215.98,137.41,126.46,94.08,110.29,27.16,136.46,631.87,12.03,5.19,9.47,145.49,7.52,2.61,182.32
20230118,133,내국인,관외,96.45,141.91,24.2,122.2,30.72,99.98,515.47,7.06,76.33,93.32,111.38,41.07,84.94,414.1,48.13,58.3,106.9,18.33,97.25,34.51,363.42
20230118,134,내국인,관내,101.64,80.07,32.5,76.32,129.2,55.18,474.91,44.28,108.55,106.11,144.3,5.69,148.22,557.15,112.71,40.17,66.62,100.54,101.48,71.53,493.05
20230118,134,내국인,관외,37.19,129.29,37.39,76.51,101.13,100.2,481.71,6.95,1.06,76.38,75.17,128.53,65.12,353.22,12.47,65.78,94.22,95.92,113.01,40.24,421.64
20230118,135,내국인,관내,11.31,105.3,1.61,20.37,66.31,6.2,211.11,32.05,64.37,51.07,4.59,50.54,36.47,239.09,51.31,66.25,35.43,72.67,92.55,128.45,446.66
20230118,135,내국인,관외,0.52,75.97,110.45,115.3,74.64,14.82,391.69,28.33,141.89,137.8,108.41,97.07,47.11,560.6,56.3,119.79,134.47,94.83,103.34,55.75,564.48
20230118,136,내국인,관내,68.8,121.73,78.86,48.8,113.37,7.74,439.3,120.76,101.38,100.92,1.61,111.45,16.44,452.57,34.31,47.26,104.78,37.99,101.26,12.9,338.5
20230118,136,내국인,관외,104.73,80.4,0.44,118.52,52.59,17.78,374.45,55.4,1.34,75.16,18.17,123.99,50.66,324.71,142.88,63.13,19.28,11.93,39.78,116.67,393.67
20230118,137,내국인,관내,77.2,36.12,114.92,121.97,30.71,11.13,392.04,13.76,77.06,22.64,80.02,132.16,94.97,420.61,21.1,22.62,112.24,140.54,104.1,124.59,525.19
20230118,137,내국인,관외,16.09,135.03,38.95,46.06,103.46,134.1,473.69,37.16,99.86,104.42,131.49,149.55,76.76,599.23,48.22,81.69,61.8,60.03,99.98,144.84,496.55
20230118,138,내국인,관내,0.78,82.49,56.47,55.39,49.91,92.3,337.34,17.4,123.19,0.58,97.18,99.15,47.7,385.2,116.29,86.3,62.31,2.76,5.24,134.72,407.62
20230118,138,내국인,관외,134.04,13.0,88.19,86.73,127.32,109.11,558.38,120.76,55.47,80.48,126.44,124.88,141.35,649.38,124.98,97.05,94.46,117.3,143.61,106.91,684.3
20230118,139,내국인,관내,87.09,40.83,118.11,100.86,6.62,91.24,444.74,110.08,68.45,112.45,62.96,64.47,4.79,423.2,65.3,13.39,48.54,142.4,53.17,96.54,419.35
20230118,139,내국인,관외,56.81,27.72,63.09,118.06,6.42,60.71,332.81,57.02,106.08,31.25,7.69,71.97,73.42,347.43,31.46,57.1,85.25,126.74,61.93,77.94,440.42
20230118,140,내국인,관내,109.39,76.19,44.54,29.43,108.43,28.6,396.57,5.27,134.24,20.49,126.54,135.11,5.47,427.11,81.98,113.38,7.69,99.61,3.2,100.63,406.49
20230118,140,내국인,관외,140.03,117.93,49.92,25.91,132.04,43.61,509.44,35.95,97.6,135.08,106.19,109.95,67.75,552.53,60.11,82.98,0.43,99.42,63.81,9.57,316.32
20230118,141,내국인,관내,47.21,11.24,111.29,66.05,73.57,19.61,328.96,30.81,17.06,135.42,126.85,8.82,24.98,343.93,139.47,128.18,7.61,70.86,109.29,34.13,489.54
20230118,141,내국인,관외,28.0,42.05,7.65,99.04,40.71,138.08,355.52,74.29,101.58,83.41,79.67,17.82,59.61,416.39,72.41,3.86,45.92,22.41,39.6,63.9,248.11
20230118,142,내국인,관내,4.0,40.51,52.81,85.78,125.54,1.89,310.52,51.18,120.44,102.16,103.46,91.82,3.2,472.27,96.05,27.39,78.63,23.21,130.29,38.29,393.86
20230118,142,내국인,관외,35.17,117.23,22.03,62.75,126.31,132.14,495.64,75.24,140.09,32.69,134.72,138.03,19.92,540.69,103.79,70.86,47.19,108.83,25.4,147.94,504.01
20230118,143,내국인,관내,57.44,7.77,33.42,120.4,45.01,9.92,273.95,131.09,139.64,140.8,57.66,100.52,115.76,685.47,33.47,19.19,65.06,40.86,43.67,84.16,286.4
20230118,143,내국인,관외,50.09,16.35,29.23,132.51,42.3,128.77,399.24,83.46,42.88,30.7,54.81,31.44,7.57,250.87,95.92,25.14,75.84,61.22,56.81,20.58,335.5
20230118,144,내국인,관내,55.81,26.74,143.69,136.16,68.43,35.41,466.25,27.29,148.93,88.39,77.78,136.65,105.93,584.97,89.95,27.43,44.83,113.87,81.33,5.84,363.24
20230118,144,내국인,관외,134.28,100.79,139.63,144.51,78.8,21.1,619.11,68.99,45.77,102.37,44.8,88.96,1.43,352.32,26.82,34.44,123.85,56.63,119.73,47.86,409.32
20230118,145,내국인,관내,74.57,52.2,26.28,61.18,42.71,8.58,265.51,128.91,66.22,72.39,77.55,17.39,17.28,379.74,61.69,10.15,55.38,118.61,67.81,99.7,413.34
20230118,145,내국인,관외,80.77,66.78,112.44,2.24,16.39,81.09,359.71,71.18,42.25,130.69,70.59,94.84,125.53,535.08,5.31,127.28,61.95,38.39,58.89,94.05,385.87
20230118,146,내국인,관내,63.21,70.12,25.95,70.96,2.41,93.15,325.8,0.07,22.99,92.61,121.2,47.85,128.13,412.85,102.32,76.66,84.54,29.12,112.21,129.34,534.19
20230118,146,내국인,관외,36.29,78.84,120.33,92.24,3.14,142.3,473.14,64.68,135.7,75.09,65.86,28.19,140.29,509.8,27.71,3.46,32.65,2.15,132.07,34.89,232.94
20230118,147,내국인,관내,83.49,107.44,71.95,71.11,50.14,0.8,384.93,18.4,11.84,26.54,88.14,21.7,85.91,252.54,107.08,81.63,115.94,7.03,148.68,13.44,473.8
20230118,147,내국인,관외,99.11,57.94,28.28,94.68,131.77,119.88,531.67,4.32,73.72,148.88,134.23,84.84,54.88,500.86,97.25,66.38,21.2,69.1,13.82,113.08,380.83
20230118,148,내국인,관내,70.37,74.98,71.64,102.47,28.46,104.15,452.06,131.04,16.75,62.35,112.7,35.68,65.77,424.29,25.64,145.22,124.74,26.08,135.57,72.11,529.37
20230118,148,내국인,관외,81.9,132.46,136.13,130.4,24.48,34.37,539.73,22.01,19.04,88.49,126.46,78.85,0.71,335.56,50.76,72.09,147.75,106.17,108.75,105.54,591.06
20230118,149,내국인,관내,72.27,93.15,129.61,67.01,124.19,30.38,516.6,127.95,74.7,106.27,97.43,37.31,75.61,519.27,130.48,2.59,149.59,58.07,142.2,144.24,627.17
20230118,149,내국인,관외,17.17,65.72,43.76,13.92,133.77,1.42,275.76,99.62,62.95,126.34,54.34,124.3,130.39,597.93,56.26,96.63,117.1,82.86,105.3,28.48,486.64
20230118,150,내국인,관내,125.91,132.7,81.31,127.31,147.54,68.15,682.92,145.54,122.39,84.58,39.11,63.26,112.66,567.55,65.13,114.58,96.04,95.0,0.38,53.25,424.38
20230118,150,내국인,관외,14.01,147.37,126.46,6.23,45.25,42.33,381.65,133.66,32.67,1.95,72.76,56.84,96.07,393.94,50.27,20.48,24.2,46.75,116.59,30.51,288.8
20230118,151,내국인,관내,129.14,29.79,21.87,67.58,54.02,98.76,401.15,45.51,118.47,28.01,109.24,75.66,86.31,463.21,101.14,135.26,74.92,144.04,45.88,64.25,565.5
20230118,151,내국인,관외,88.05,43.09,39.78,97.52,79.1,95.54,443.07,23.52,78.17,131.06,136.64,14.01,61.05,444.44,100.15,6.34,100.66,17.34,128.87,10.64,364.0
20230118,152,내국인,관내,51.39,75.71,9.17,60.81,6.35,1.63,205.07,122.88,142.34,131.98,35.54,70.43,124.86,628.02,34.58,53.41,86.11,138.0,57.04,62.36,431.51
20230118,152,내국인,관외,60.4,28.61,69.87,33.55,38.64,83.02,314.09,46.13,100.25,14.18,28.82,76.98,102.19,368.55,33.5,16.74,111.79,91.88,116.61,30.94,401.45
20230118,153,내국인,관내,100.17,146.25,100.47,11.11,117.41,101.15,576.57,33.47,2.79,55.44,103.42,26.06,117.76,338.94,134.25,96.43,11.92,122.07,100.47,87.76,552.9
20230118,153,내국인,관외,13.92,67.73,30.12,101.41,44.3,112.28,369.76,125.15,76.07,16.74,31.75,117.52,90.64,457.87,60.61,24.04,96.82,138.83,17.51,147.86,485.67
20230118,154,내국인,관내,148.93,51.62,56.2,138.7,12.7,35.63,443.78,21.93,96.53,10.85,3.76,94.18,62.74,289.99,99.53,15.84,102.58,141.76,2.8,135.84,498.35
20230118,154,내국인,관외,65.96,58.04,95.37,66.57,114.06,127.34,527.35,81.01,36.15,135.85,77.07,57.82,49.13,437.03,89.17,148.39,98.01,11.71,21.1,115.72,484.09
20230118,155,내국인,관내,54.31,125.35,127.25,32.49,107.61,108.27,555.28,100.78,11.18,88.39,51.32,128.23,67.99,447.89,144.47,108.06,93.76,141.23,109.19,142.11,738.81
20230118,155,내국인,관외,55.51,138.06,95.62,119.67,34.97,80.24,524.07,11.43,28.84,1.25,70.72,35.63,42.41,190.28,61.85,72.54,9.97,15.97,8.3,145.88,314.51
20230118,156,내국인,관내,59.81,95.27,49.45,40.54,22.41,95.25,362.73,143.16,15.35,113.29,64.39,58.52,33.22,427.94,80.68,89.97,109.28,72.29,53.91,122.01,528.15
20230118,156,내국인,관외,102.21,138.12,67.29,71.96,19.98,77.3,476.86,121.25,146.35,61.21,17.02,30.13,2.16,378.13,53.64,70.25,94.04,66.75,63.49,2.36,350.54
20230118,157,내국인,관내,29.34,58.63,103.79,77.08,126.61,144.5,539.93,48.5,1.04,41.17,134.07,39.49,46.79,311.06,147.66,86.46,95.99,47.37,18.71,89.68,485.87
20230118,157,내국인,관외,132.61,78.06,81.32,102.72,130.29,32.34,557.34,37.88,45.34,2.47,29.59,0.48,147.37,263.14,137.86,139.37,119.26,97.39,0.37,130.94,625.19
20230118,158,내국인,관내,127.05,109.39,93.38,117.83,96.3,17.82,561.76,58.67,71.9,42.24,68.93,52.73,94.25,388.71,67.32,29.64,57.68,92.68,98.37,20.06,365.76
20230118,158,내국인,관외,64.65,91.45,111.72,59.07,0.36,142.06,469.32,104.79,18.68,55.38,54.79,113.2,89.09,435.92,71.92,70.29,15.24,45.86,104.95,59.69,367.95
20230118,159,내국인,관내,148.9,124.71,139.15,58.01,68.21,110.7,649.67,60.83,124.47,82.96,80.08,86.02,13.19,447.55,13.96,16.38,125.8,49.39,84.26,58.97,348.77
20230118,159,내국인,관외,72.83,96.1,66.66,76.37,87.78,16.09,415.84,148.01,29.34,74.34,123.36,60.24,88.46,523.76,11.33,22.84,26.52,120.48,33.15,138.84,353.16
20230118,160,내국인,관내,123.25,12.49,29.07,111.28,86.95,35.24,398.28,101.69,148.66,49.92,97.47,32.81,112.74,543.29,34.0,84.88,142.8,14.35,115.2,6.4,397.63
