press,title,pub_date,url
데일리한국,"광진구, 주택화재 진압한 70대 구민에 표창",2023.01.19.,https://daily.hankooki.com/news/articleView.html?idxno=916249
SK브로드밴드,"[B tv 서울뉴스] 광진구, 영세 봉제업 폐원단 처리비용 지원",2023.01.18.,http://ch1.skbroadband.com/content/view?parent_no=24&content_no=57&p_no=151501
딜라이트닷넷,기온 평년보다 높아 온화...오후 경기북부·강원내륙 비 또는 눈,2023.01.31.,https://www.delighti.co.kr/news/articleView.html?idxno=46318
뉴스핌,실내마스크 의무 해제 첫 날...'통학버스는 마스크 착용',2023.01.30.,http://www.newspim.com/news/view/20230130000625
아시아경제,[포토] 마스크 쓰고 등교,2023.01.30.,https://view.asiae.co.kr/article/2023013009583238769
뉴스1,"광진구 중곡4동 신성전통시장, 공식 전통시장으로 발돋움",2023.01.16.,https://www.news1.kr/articles/4925873
MK스포츠,비비지 은하 ‘청순한 긴 생머리 변신’ [MK포토],2023.01.31.,https://www.mk.co.kr/article/10625023
전자신문,'마스크 벗어서 좋아요',2023.01.30.,https://www.etnews.com/20230130000060
뉴스1,추워도 좋아,2023.01.29.,https://www.news1.kr/photos/view/?5808695
뉴스1,우리는 하나,2023.01.29.,https://www.news1.kr/photos/view/?5808697
헤럴드POP,"비비지 은하 ""MV 속 머리 터지는 연출? 뒤에서 수군거리는 사람들 향한 복수""",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311549372758589_1
시민일보,"광진구, 생활체육교실 확대운영",2023.01.27.,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160291610556337
뉴시스,마스크 벗고 수업 들어요,2023.01.30.,http://www.newsis.com/view/?id=NISI20230130_0019726181
스포츠Q,[포토Q] 비비지 엄지 '공주님~',2023.01.31.,http://www.sportsq.co.kr/news/articleView.html?idxno=448704
시사저널이코노미,"[현장] ""이젠 벗는 게 어색해요""···같은 듯 다른 실내 마스크 해제 첫날",2023.01.30.,http://www.sisajournal-e.com/news/articleView.html?idxno=296603
머니S,[머니S포토] '마스크 벗고 활짝',2023.01.30.,http://moneys.mt.co.kr/news/mwView.php?no=2023013010204440807
전자신문,"비비지 신비, ""시크&쿨 Pull Up, 저희 이야기 더해주길 바라는 마음"" (VarioU...",2023.01.31.,https://www.etnews.com/20230131000281
위키트리,오늘(23일) 새벽 서울 광진구 '찜질방'에서 화재 발생해 120명 대피했다,2023.01.23.,https://www.wikitree.co.kr/articles/825370
뉴시스,마스크 벗고 수업 들어요,2023.01.30.,http://www.newsis.com/view/?id=NISI20230130_0019726180
스포츠Q,[포토Q] 비비지 엄지 '공주님~',2023.01.31.,http://www.sportsq.co.kr/news/articleView.html?idxno=448704
시사저널이코노미,"[현장] ""이젠 벗는 게 어색해요""···같은 듯 다른 실내 마스크 해제 첫날",2023.01.30.,http://www.sisajournal-e.com/news/articleView.html?idxno=296603
머니S,[머니S포토] '마스크 벗고 활짝',2023.01.30.,http://moneys.mt.co.kr/news/mwView.php?no=2023013010204440807
전자신문,"비비지 신비, ""시크&쿨 Pull Up, 저희 이야기 더해주길 바라는 마음"" (VarioU...",2023.01.31.,https://www.etnews.com/20230131000281
위키트리,오늘(23일) 새벽 서울 광진구 '찜질방'에서 화재 발생해 120명 대피했다,2023.01.23.,https://www.wikitree.co.kr/articles/825370
노컷뉴스,버스 안에서는 마스크 착용 필수,2023.01.30.,https://www.nocutnews.co.kr/news/5886242
뉴스1,"실내마스크 의무 해제, 아직은 착용이 편한 등굣길",2023.01.30.,https://www.news1.kr/photos/view/?5809437
뉴스엔,"비비지 엄지, 세련된 안무[포토엔HD]",2023.01.31.,https://www.newsen.com/news_view.php?uid=202301311619361510
뉴시스,"실내마스크 착용 의무 해제 첫 날, 통학버스는 마스크 이용",2023.01.30.,http://www.newsis.com/view/?id=NISI20230130_0019725937
뉴스1,"실내마스크 의무 해제, 아직은 착용이 편한 등굣길",2023.01.30.,https://www.news1.kr/photos/view/?5809437
뉴스엔,"비비지 엄지, 세련된 안무[포토엔HD]",2023.01.31.,https://www.newsen.com/news_view.php?uid=202301311619361510
뉴시스,"실내마스크 착용 의무 해제 첫 날, 통학버스는 마스크 이용",2023.01.30.,http://www.newsis.com/view/?id=NISI20230130_0019725937
MK스포츠,비비지 엄지 ‘새로운 모습 기대하세요’ [MK포토],2023.01.31.,https://www.mk.co.kr/article/10625177
경향신문,"‘노마스크’ 학교는…“선생님 말씀 잘 들려”, “놀릴까봐 마스크 안 벗어”",2023.01.30.,https://www.khan.co.kr/national/health-welfare/article/202301302119005
아시아경제,"광진구, 설맞이 식품나눔 캠페인 진행",2023.01.19.,https://view.asiae.co.kr/article/2023011919131446372
이데일리,[포토]마스크 벗고 활짝 미소 짓는 학생,2023.01.30.,http://www.edaily.co.kr/news/newspath.asp?newsid=02391126635482968
이데일리,[포토]스쿨버스에서 하차하는 학생들,2023.01.30.,http://www.edaily.co.kr/news/newspath.asp?newsid=02479686635482968
뉴스1,'풀린 날씨에 실외로',2023.01.29.,https://www.news1.kr/photos/view/?5808691
뉴스1,추울수록 더 신난다,2023.01.29.,https://www.news1.kr/photos/view/?5808690
